time,price
1386288000,811.3518261880001
1386374400,693.824481394
1386460800,786.5764829899999
1386547200,897.73743765
1386633600,979.69510658
1386720000,877.395064578
1386806400,873.043849604
1386892800,885.3134358740001
1386979200,852.01974842
1387065600,861.894691022
1387152000,690.700953712
1387238400,675.8618964919999
1387324800,520.8357772840001
1387411200,684.727403898
1387497600,607.9770523139999
1387584000,597.4978388019999
1387670400,613.3973363260001
1387756800,657.355982328
1387843200,652.445016424
1387929600,679.4395154160001
1388016000,747.7618741939999
1388102400,723.730979262
1388188800,714.999117648
1388275200,728.090297256
1388361600,735.9660303120002
1388448000,731.9532930060001
1388534400,753.405480556
1388620800,784.280603894
1388707200,807.915916232
1388793600,828.7459845879999
1388880000,904.7600750739999
1388966400,917.382725522
1389052800,789.593524042
1389139200,822.864923038
1389225600,825.8665006040001
1389312000,854.445450584
1389398400,893.6831232820001
1389484800,843.286613774
1389571200,822.530427934
1389657600,815.996819406
1389744000,840.1151583520001
1389830400,814.4962523859999
1389916800,794.5266687980001
1390003200,811.37762176
1390089600,841.4564324119999
1390176000,826.696425026
1390262400,824.875769878
1390348800,818.534270204
1390435200,810.869203164
1390521600,779.3849452420001
1390608000,805.652675222
1390694400,814.847146534
1390780800,746.678657078
1390867200,785.9504199859999
1390953600,794.098192396
1391040000,799.5229998400001
1391126400,802.998525562
1391212800,813.159890274
1391299200,814.932732602
1391385600,808.5
1391472000,801.39173376
1391558400,780.917515036
1391644800,762.981093598
1391731200,708.3660443880001
1391817600,679.578138862
1391904000,687.314088924
1391990400,688.4182184199999
1392076800,675.110840662
1392163200,652.543163334
1392249600,605.83889448
1392336000,670.0066271759999
1392422400,655.269274756
1392508800,620.641121662
1392595200,632.4809440480001
1392681600,629.1273936299999
1392768000,624.838114922
1392854400,562.5895875420001
1392940800,581.290525096
1393027200,611.552214376
1393113600,608.198850544
1393200000,536.8594994299999
1393286400,536.2111523420001
1393372800,585.5174387139999
1393459200,583.057392048
1393545600,551.4270378320001
1393632000,566.7533114280001
1393718400,563.2946821140001
1393804800,676.820067156
1393891200,673.387906086
1393977600,670.1076203939999
1394064000,669.219942962
1394150400,632.308556588
1394236800,620.6247192339999
1394323200,638.418612898
1394409600,629.382
1394496000,635.03872797
1394582400,633.854888054
1394668800,641.6025862160001
1394755200,629.8350340720001
1394841600,637.415090218
1394928000,634.8101052919999
1395014400,622.84479101
1395100800,614.438939238
1395187200,611.19495134
1395273600,586.953250296
1395360000,570.012095636
1395446400,564.545464148
1395532800,559.690294744
1395619200,584.911571278
1395705600,583.845073968
1395792000,579.087233466
1395878400,472.14433733800007
1395964800,501.09610014200007
1396051200,491.9478371900001
1396137600,458.77462072399993
1396224000,457.02355456799995
1396310400,479.31229068600004
1396396800,439.626726544
1396483200,449.53955801
1396569600,451.900550232
1396656000,463.62556298400006
1396742400,457.883594364
1396828800,448.95518037
1396915200,453.33637541999997
1397001600,443.06191353799994
1397088000,363.851086082
1397174400,423.4131448
1397260800,423.368963092
1397347200,416.86460415399995
1397433600,459.09800582400004
1397520000,522.29491627
1397606400,527.687720992
1397692800,498.366678046
1397779200,482.26565610000006
1397865600,504.842390182
1397952000,500.39539342999996
1398038400,497.251879218
1398124800,489.99280993799994
1398211200,492.0000000000001
1398297600,502.220952572
1398384000,466.88685158400006
1398470400,461.04532600000005
1398556800,434.374768044
1398643200,442.82037402
1398729600,448
1398816000,448.89941997000005
1398902400,460.70126204400003
1398988800,454.35562384599996
1399075200,439.87207680600005
1399161600,437.933060358
1399248000,433
1399334400,428.01000000000005
1399420800,440.92028681400006
1399507200,439.0813533279999
1399593600,451.468934602
1399680000,456.543988148
1399766400,439.14571257999995
1399852800,442.46349
1399939200,439.10721898599996
1400025600,445.75451883200003
1400112000,446.33672478999995
1400198400,447.269647738
1400284800,450.0057898
1400371200,446.898
1400457600,448.17908049199997
1400544000,489.19391193599995
1400630400,493.694430672
1400716800,529.49782271
1400803200,523.491528154
1400889600,528.214489126
1400976000,573.07334608
1401062400,583.558250216
1401148800,573.185524618
1401235200,580.266611644
1401321600,570.35
1401408000,621.18
1401494400,627.3743539159999
1401580800,629.8553311400001
1401667200,662.0855888839999
1401753600,669.938043516
1401840000,642.357380702
1401926400,661.48
1402012800,649.0938278240001
1402099200,657.122319458
1402185600,657.9504511279999
1402272000,648.3175507240001
1402358400,648.549935972
1402444800,622.5026906339999
1402531200,571.006454714
1402617600,591.983880914
1402704000,568.1956108239999
1402790400,590.40657709
1402876800,586.980456142
1402963200,606.443230048
1403049600,607
1403136000,593.11789317
1403222400,588.950932812
1403308800,589.036790108
1403395200,600.0404249320001
1403481600,588.193980926
1403568000,573.3281355759999
1403654400,560.4947890579999
1403740800,579.622750878
1403827200,599.929629306
1403913600,590.5955207659999
1404000000,599.89
1404086400,638.68650652
1404172800,639.157792748
1404259200,650.071232986
1404345600,646.6670635520001
1404432000,627.258726514
1404518400,630.747663504
1404604800,631.4238304700001
1404691200,622.774120722
1404777600,624.2982841780001
1404864000,621.8734082320001
1404950400,616.775924134
1405036800,634.129679252
1405123200,636.46644725
1405209600,630.5449909639999
1405296000,619.701223542
1405382400,623.5592835140001
1405468800,615.9106732139999
1405555200,623.7643585440001
1405641600,631.42881345
1405728000,629.726
1405814400,625.846605424
1405900800,621.830136434
1405987200,619.567647252
1406073600,619.926984708
1406160000,603.820880232
1406246400,602.8812411219999
1406332800,595.95700884
1406419200,591.9597686699999
1406505600,589.3779206380001
1406592000,585.1045461199999
1406678400,563.3470577280001
1406764800,582.037732788
1406851200,598.2
1406937600,589.306
1407024000,586.489508506
1407110400,588.479331236
1407196800,580.340990122
1407283200,582.416533308
1407369600,584.81249954
1407456000,588.78812401
1407542400,589.242055856
1407628800,590.785817632
1407715200,573.9565111500001
1407801600,567.831212848
1407888000,549.790349374
1407974400,507.38701780400004
1408060800,501.237741262
1408147200,522.748127092
1408233600,498.22564087800004
1408320000,473.215708716
1408406400,491.00693467
1408492800,518.0240521100001
1408579200,520.3913133
1408665600,514.794876152
1408752000,496.190259712
1408838400,507.644099696
1408924800,503.1851232
1409011200,513.621734654
1409097600,511.792230472
1409184000,506.53819895799995
1409270400,509.04553304800004
1409356800,501.001790512
1409443200,478.87886742800004
1409529600,475.34660947400005
1409616000,473.803368534
1409702400,474.54419272800004
1409788800,488.60745904
1409875200,477.642145722
1409961600,479.74170882
1410048000,476.11974577
1410134400,468.030480732
1410220800,473.375732486
1410307200,477.60737498399993
1410393600,477.41388296800005
1410480000,474.19739259
1410566400,477.127472342
1410652800,474.606315074
1410739200,469.57152418
1410825600,463.2017233959999
1410912000,452.3290782179999
1410998400,425.668635086
1411084800,395.737689734
1411171200,410.71515540999997
1411257600,400.465411766
1411344000,399.134149668
1411430400,439.4156581540001
1411516800,423.56804793000003
1411603200,409.347515356
1411689600,404.57418751600005
1411776000,400.686514188
1411862400,375.303150224
1411948800,373.990622608
1412035200,390.18710973000003
1412121600,383.94373517800005
1412208000,375.4928339
1412294400,357.362980336
1412380800,326.642468598
1412467200,323.055049424
1412553600,328.049174812
1412640000,334.404218494
1412726400,355.992247346
1412812800,364.556226584
1412899200,360.938671886
1412985600,362.43268194600006
1413072000,379.54423350800005
1413158400,392.32550615599996
1413244800,402.42857203799997
1413331200,394.09448195199997
1413417600,383.085283296
1413504000,383.06091965599995
1413590400,390.75379734
1413676800,388.575872572
1413763200,381.35682622
1413849600,385.846074676
1413936000,382.43631932
1414022400,356.566155236
1414108800,358.1904358080001
1414195200,348.157435614
1414281600,355.021491172
1414368000,350.983183486
1414454400,355.774005564
1414540800,335.093284832
1414627200,346.12152948600004
1414713600,337.813393346
1414800000,324.573484356
1414886400,324.36579329
1414972800,325.965872218
1415059200,330.07754074400003
1415145600,338.002215156
1415232000,349.912207048
1415318400,342.135011436
1415404800,345.74628679
1415491200,365.563844488
1415577600,365.87042619199997
1415664000,369.81496743400004
1415750400,424.36606007599994
1415836800,420.47480877199996
1415923200,399.50063883800004
1416009600,376.62900497399994
1416096000,389.797810122
1416182400,388.358
1416268800,375.089345896
1416355200,378.896020706
1416441600,356.462709068
1416528000,350.462287766
1416614400,353.31120368
1416700800,367.699086678
1416787200,375.8525662779999
1416873600,376.590034426
1416960000,367.557562668
1417046400,369.65427477400004
1417132800,376.849520466
1417219200,375.88472041
1417305600,376.68151586399995
1417392000,376.62900668896464
1417478400,379.06941206171257
1417564800,375.55602754682644
1417651200,369.19470388
1417737600,376
1417824000,375.01795153800003
1417910400,377.14578302999996
1417996800,361.6342622220001
1418083200,351.90854790399993
1418169600,346.959745012
1418256000,348.921944692
1418342400,352.869712602
1418428800,350.961507326
1418515200,357.141899984
1418601600,348.08186068599997
1418688000,328.90113902
1418774400,321.598493206
1418860800,312.28177588799997
1418947200,318.544134062
1419033600,331.49050168199994
1419120000,320.556787554
1419206400,331.997882986
1419292800,336.522172414
1419379200,322.522
1419465600,319.693281002
1419552000,329.31228121600003
1419638400,316.209387338
1419724800,317.59399999999994
1419811200,312.45850041200003
1419897600,311.43002015
1419984000,320.992712128
1420070400,314.025456318
1420156800,315.687160984
1420243200,283.00653515
1420329600,263.80788251599995
1420416000,276.8
1420502400,276.8
1420588800,276.8
1420675200,284.2775
1420761600,293.956460672
1420848000,275.178914552
1420934400,265.104599912
1421020800,267.0091753
1421107200,226.23151002694604
1421193600,172.2093361644184
1421280000,210.22205401982146
1421366400,207.400753385583
1421452800,199.71335481
1421539200,211.933325656
1421625600,216.21354573944032
1421712000,211.21436810323002
1421798400,227.3673392702163
1421884800,233.0832877620321
1421971200,233.64693715257727
1422057600,249.34753805699575
1422144000,254.56624312740095
1422230400,274.3673394383924
1422316800,263.8566599952122
1422403200,235.52673814242775
1422489600,235.37804606435822
1422576000,228.47145635184606
1422662400,218.1833214083741
1422748800,227.6223232278307
1422835200,237.9709054988361
1422921600,227.6791825345782
1423008000,227.08019879655745
1423094400,216.85577466626742
1423180800,222.78397787291473
1423267200,229.00185702084914
1423353600,223.96367191496202
1423440000,221.00423895534863
1423526400,220.600396870975
1423612800,219.72851613123763
1423699200,222.82890337317286
1423785600,236.80501885043395
1423872000,257.0310272347365
1423958400,235.04578132021575
1424044800,234.52568993572527
1424131200,244.70220039160876
1424217600,237.4602610895538
1424304000,241.46005745043004
1424390400,245.34212468697484
1424476800,245.57855416287262
1424563200,236.45729496468238
1424649600,239.22513276094452
1424736000,239.84104232259955
1424822400,238.1139375509444
1424908800,237.0798280600164
1424995200,253.82688189441114
1425081600,253.69150938477878
1425168000,258.7270505768632
1425254400,276.09280051627326
1425340800,282.47608809215455
1425427200,272.0490118612828
1425513600,275.79883665960716
1425600000,273.04917469043914
1425686400,276.87809766906935
1425772800,275.2790516535126
1425859200,288.21420611712483
1425945600,292.4491012592292
1426032000,296.5324948519402
1426118400,295.8481806574898
1426204800,285.6382567507711
1426291200,283.2459863615356
1426377600,287.2991907259144
1426464000,291.34814111759096
1426550400,286.2368092015699
1426636800,258.19452903790227
1426723200,262.2621084126871
1426809600,263.0544217347894
1426896000,261.3618035693705
1426982400,268.2085121177197
1427068800,266.23292063440385
1427155200,245.67390713063523
1427241600,246.89425507312757
1427328000,249.57019468149684
1427414400,247.87280676889836
1427500800,253.40005072568178
1427587200,243.3137110161505
1427673600,248.42738942036203
1427760000,244.57664205222832
1427846400,247.63303657656542
1427932800,253.95538646766772
1428019200,254.88683613841857
1428105600,253.99292625441475
1428192000,261.2126187518514
1428278400,256.42207301291876
1428364800,253.9894885279104
1428451200,245.8480735401531
1428537600,244.61592088577717
1428624000,236.51085470525223
1428710400,236.77240091579887
1428796800,236.47709775061168
1428883200,224.97651532966492
1428969600,219.38748621905415
1429056000,223.8348000035629
1429142400,227.870378726502
1429228800,223.0841719013738
1429315200,223.5865237125548
1429401600,223.56744726495444
1429488000,225.2184300872037
1429574400,235.52102469647576
1429660800,233.7009634608557
1429747200,236.16353681713173
1429833600,231.02053372487694
1429920000,226.58547994375857
1430006400,221.05379960481326
1430092800,227.44977115968467
1430179200,225.3984377539342
1430265600,225.6405442418366
1430352000,236.70311574991769
1430438400,232.7740205181823
1430524800,234.4547062686378
1430611200,239.8453986375642
1430697600,239.2673350149646
1430784000,236.2114911026119
1430870400,229.65578168538187
1430956800,237.41283096784377
1431043200,244.33760132386223
1431129600,242.61964510761345
1431216000,240.84372690869867
1431302400,241.6363056849018
1431388800,241.3522020526193
1431475200,236.34631682189985
1431561600,237.2065240952482
1431648000,237.88739720451107
1431734400,236.39271552739993
1431820800,236.67925526699733
1431907200,233.59070718131207
1431993600,231.94833933961522
1432080000,234.39819597114405
1432166400,235.60389444679782
1432252800,239.8753072751549
1432339200,238.7335530263541
1432425600,240.2080085180499
1432512000,236.59160604779555
1432598400,236.25099422574218
1432684800,237.03972228175166
1432771200,237.16309622469356
1432857600,236.45937825027846
1432944000,233.42921780934725
1433030400,229.87046265828167
1433116800,223.56821041088014
1433203200,225.49709536567593
1433289600,225.56818189200266
1433376000,223.93542023042738
1433462400,224.59609382064255
1433548800,225.06047468964124
1433635200,223.50816929894273
1433721600,228.7738683609431
1433808000,229.00326077961145
1433894400,228.5646397876235
1433980800,229.32148022612697
1434067200,229.3949082185111
1434153600,232.99016074834827
1434240000,232.2732607782773
1434326400,236.5940075448309
1434412800,250.88443111466125
1434499200,248.91023822223178
1434585600,248.9536229545178
1434672000,244.4347548506766
1434758400,246.03594777095446
1434844800,244.2264603457139
1434931200,246.9779718291997
1435017600,244.36086832501388
1435104000,240.1896323677801
1435190400,242.4657489591529
1435276800,242.94756980246657
1435363200,251.49174712609874
1435449600,248.8923275300042
1435536000,256.91585700923576
1435622400,263.2627227196955
1435708800,258.33938010023616
1435795200,254.7397570388532
1435881600,256.2885206258173
1435968000,260.35848089066934
1436054400,271.63960764862867
1436140800,269.0768488345606
1436227200,265.8951663337417
1436313600,270.6944467211694
1436400000,269.4970385701621
1436486400,285.98871451527094
1436572800,292.3726314342531
1436659200,312.0321590438759
1436745600,292.8213347492119
1436832000,287.35782996192245
1436918400,285.53537250271336
1437004800,278.4261692588851
1437091200,279.9105836013045
1437177600,276.9949239987578
1437264000,275.3879562178301
1437350400,279.74386880723625
1437436800,276.97419614546396
1437523200,277.86794799515405
1437609600,277.25297528994145
1437696000,289.1761070018832
1437782400,289.16803970564604
1437868800,293.1260382264218
1437955200,294.2216879969626
1438041600,295.18419440658045
1438128000,290.17602216358387
1438214400,288.1899783743672
1438300800,284.8233479578995
1438387200,281.53847313579416
1438473600,282.28631492499073
1438560000,280.8324962243669
1438646400,285.17892466424576
1438732800,281.77046029724886
1438819200,278.3535861876579
1438905600,279.4942602464934
1438992000,262.05419732600524
1439078400,267.51328940994455
1439164800,264.79175529822226
1439251200,271.7186639460532
1439337600,267.34646970647646
1439424000,264.50015113146185
1439510400,265.984485481529
1439596800,262.3268821607181
1439683200,258.48440125819116
1439769600,256.64789609100364
1439856000,222.30928824760167
1439942400,227.40809004507705
1440028800,235.53136721991592
1440115200,233.03390533616795
1440201600,231.08649547071286
1440288000,228.8419084678968
1440374400,211.04029812016228
1440460800,223.11452108192162
1440547200,226.1075134092342
1440633600,225.56237052087312
1440720000,231.52008387831285
1440806400,230.1742717846294
1440892800,228.8670732204802
1440979200,230.59809103226553
1441065600,228.0608584854554
1441152000,229.3621245778932
1441238400,227.23996193137782
1441324800,231.25430337632557
1441411200,236.0671291026174
1441497600,240.68976830398393
1441584000,241.02145890795947
1441670400,244.23028202966935
1441756800,238.64699669387738
1441843200,238.65631371778696
1441929600,240.72803507045546
1442016000,235.38640084032153
1442102400,230.2314716349509
1442188800,230.66681987336318
1442275200,230.18311924399845
1442361600,229.2495574632945
1442448000,232.7716151933546
1442534400,233.45600185429976
1442620800,231.72953491596854
1442707200,230.68535720681675
1442793600,226.6662632336626
1442880000,230.61068690263542
1442966400,229.82978513470525
1443052800,234.4753888262895
1443139200,235.2908548005521
1443225600,234.5934120623101
1443312000,233.18068434946878
1443398400,239.47488643573993
1443484800,237.09198320316509
1443571200,236.85368796707021
1443657600,237.82075625088078
1443744000,238.17530073042212
1443830400,239.56040132076637
1443916800,239.33481153938868
1444003200,240.78453591961664
1444089600,246.77201716769088
1444176000,243.30663642926592
1444262400,242.9524075126918
1444348800,244.4255139081272
1444435200,245.9098072068554
1444521600,248.94019306744676
1444608000,246.20617221314052
1444694400,250.0391563717686
1444780800,253.12203079360424
1444867200,254.63318166842015
1444953600,262.78453429548875
1445040000,272.5708393360872
1445126400,264.1076345503976
1445212800,264.3202634396505
1445299200,270.7099906978552
1445385600,268.24522907122025
1445472000,275.55908332825675
1445558400,278.69805077486205
1445644800,283.6091613210242
1445731200,284.26263600676805
1445817600,286.86547456086225
1445904000,295.20093312413206
1445990400,304.80745035505936
1446076800,315.21087607896385
1446163200,328.9191848346569
1446249600,312.10899213735587
1446336000,328.4881524558023
1446422400,362.95298972072004
1446508800,403.60760015527967
1446595200,408.40316317328046
1446681600,385.71264935145183
1446768000,374.44139240597144
1446854400,385.76265790586126
1446940800,372.86695374186934
1447027200,378.95059536527606
1447113600,335.79636717053035
1447200000,310.2309524422893
1447286400,338.6393034805578
1447372800,337.0562129246183
1447459200,333.439122539814
1447545600,320.3207315551851
1447632000,331.7085679802535
1447718400,336.27064502172516
1447804800,334.72243230786967
1447891200,326.57191468523297
1447977600,321.82747201497375
1448064000,326.3387576784565
1448150400,323.80777196175893
1448236800,323.11211587743236
1448323200,320.2786544058803
1448409600,328.95709929189985
1448496000,352.9815835414223
1448582400,357.7679405226297
1448668800,356.5316287061623
1448755200,371.56062339708836
1448841600,376.9796965739912
1448928000,362.9135153696589
1449014400,359.36565308034005
1449100800,361.4880907867144
1449187200,363.6694300330024
1449273600,387.8975263902973
1449360000,387.6737772689671
1449446400,394.81581788008197
1449532800,416.94368780430784
1449619200,417.5696303375327
1449705600,415.39939616850705
1449792000,453.1305854150825
1449878400,436.75298646387876
1449964800,433.3545154611923
1450051200,443.8590702689776
1450137600,463.9822589592027
1450224000,454.06528884560765
1450310400,455.8338169637597
1450396800,463.12910763070374
1450483200,461.44159724790654
1450569600,442.29881918198953
1450656000,437.2047325783519
1450742400,434.6732117942569
1450828800,442.41482089884613
1450915200,455.74013016062173
1451001600,455.85591512491953
1451088000,418.47369385302943
1451174400,422.2507205514291
1451260800,421.6523204183636
1451347200,432.94242916990527
1451433600,426.97325638352305
1451520000,430.21143265315385
1451606400,434.8839824640039
1451692800,434.92242033909116
1451779200,430.9997978270536
1451865600,433.90199131687206
1451952000,433.16659869576245
1452038400,429.9253492492494
1452124800,458.7099236879629
1452211200,454.05328330860004
1452297600,449.69718279879146
1452384000,448.95363526897563
1452470400,448.69524978182716
1452556800,435.48555090765376
1452643200,432.6577823362845
1452729600,430.0250259843386
1452816000,362.4305504507852
1452902400,388.1881730585918
1452988800,379.148748639874
1453075200,384.928918248786
1453161600,376.7663108392438
1453248000,419.22525017175093
1453334400,409.26809902414743
1453420800,383.29492881453876
1453507200,386.9158595464536
1453593600,402.8010750231029
1453680000,391.1212623042642
1453766400,391.6668140869515
1453852800,394.4466804448489
1453939200,379.75057770315664
1454025600,378.6405195412309
1454112000,377.3488875787101
1454198400,367.9508595508954
1454284800,371.37052319412066
1454371200,372.96226926144027
1454457600,368.53490319794935
1454544000,388.09502866803325
1454630400,383.9341258581022
1454716800,375.22738704758757
1454803200,376.42862922366214
1454889600,371.21694243336185
1454976000,372.7623707800957
1455062400,378.95173421310903
1455148800,378.14838162107424
1455235200,382.39209701651856
1455321600,390.65036662988143
1455408000,406.5740594276338
1455494400,398.8081586422428
1455580800,407.238241647739
1455667200,414.8979246844353
1455753600,421.16569563372616
1455840000,420.44353590336175
1455926400,434.6179274199626
1456012800,438.47243072984276
1456099200,437.4889589178774
1456185600,419.61022318481594
1456272000,423.851263269437
1456358400,423.5093989250703
1456444800,430.6719637219394
1456531200,432.1432341275273
1456617600,431.5065287388273
1456704000,436.4222492894298
1456790400,433.2277035606563
1456876800,420.12615262177826
1456963200,419.31158198959054
1457049600,407.2361243772178
1457136000,398.50243239160943
1457222400,404.6277893211019
1457308800,412.8005827105356
1457395200,411.4093473295935
1457481600,412.59964953173085
1457568000,415.96573582904114
1457654400,419.64531649745595
1457740800,410.139940852359
1457827200,412.61530446772593
1457913600,415.05435298344673
1458000000,415.4742785335744
1458086400,416.2381856412929
1458172800,418.5086720041087
1458259200,409.2494736684257
1458345600,409.6114015305549
1458432000,411.66829833103867
1458518400,411.7585748667672
1458604800,416.54761875463345
1458691200,417.53883195340177
1458777600,412.68391467188684
1458864000,416.3595573150922
1458950400,416.92298328256874
1459036800,425.01140597187987
1459123200,422.6782895074445
1459209600,416.1195712728422
1459296000,413.08440509498695
1459382400,415.55633232669516
1459468800,417.1655761916554
1459555200,419.7207145718917
1459641600,419.82532399189205
1459728000,419.362325459036
1459814400,422.2472808455297
1459900800,421.31238406636857
1459987200,421.15249323824656
1460073600,418.70082480212614
1460160000,419.1189017501917
1460246400,422.06377504107894
1460332800,423.44435415721694
1460419200,426.77208468908714
1460505600,424.9491271718547
1460592000,425.73829926128775
1460678400,430.41062868258484
1460764800,433.2765036183376
1460851200,428.91892249032605
1460937600,429.62552571146455
1461024000,436.6868552636164
1461110400,442.45631725659206
1461196800,451.6680756279053
1461283200,448.09023328498296
1461369600,455.48689847015464
1461456000,462.25317862898964
1461542400,464.57983400980066
1461628800,469.6017137637834
1461715200,444.59813801158623
1461801600,451.7265497426921
1461888000,457.444408673028
1461974400,453.35807263852155
1462060800,454.3377402582147
1462147200,445.729278648282
1462233600,451.501854947788
1462320000,448.00193740466904
1462406400,449.2282265593353
1462492800,460.9599712723831
1462579200,461.138059959326
1462665600,461.5625344457377
1462752000,463.8478179625745
1462838400,452.38923924080063
1462924800,454.46139296844393
1463011200,455.53856203692703
1463097600,457.60834697826897
1463184000,458.44491586756294
1463270400,460.9721197500823
1463356800,454.6210663380606
1463443200,453.84373845479075
1463529600,454.9559643049547
1463616000,438.5470537052079
1463702400,445.21445461964197
1463788800,445.7950017281727
1463875200,441.11737178700224
1463961600,445.09554932369775
1464048000,445.74600732461613
1464134400,451.3402890773279
1464220800,454.08349108848006
1464307200,470.6678659296852
1464393600,523.4010670292037
1464480000,522.4012688892889
1464566400,531.7697241514386
1464652800,531.5451114534147
1464739200,534.929231166291
1464825600,538.0219157804956
1464912000,570.0249109843392
1464998400,574.1044870799856
1465084800,574.6507220672327
1465171200,585.2448605161708
1465257600,578.1194883937324
1465344000,583.0049348368627
1465430400,577.0760450769253
1465516800,579.8212995235086
1465603200,607.17430380675
1465689600,671.0887766935982
1465776000,705.2537025153345
1465862400,685.1158454197318
1465948800,697.4923346649625
1466035200,768.6542678135833
1466121600,752.9334092068809
1466208000,757.3416662071204
1466294400,767.4518264835016
1466380800,715.3350485677917
1466467200,667.217531653078
1466553600,597.5623930748819
1466640000,627.9657566291881
1466726400,667.5468611638372
1466812800,665.7125861193371
1466899200,633.8908753967772
1466985600,657.042473154401
1467072000,647.9137512329382
1467158400,637.0942855303231
1467244800,672.6324199351302
1467331200,677.7523138559045
1467417600,703.0031427888437
1467504000,661.439850366025
1467590400,681.3720236261811
1467676800,669.5220391628915
1467763200,677.0219670928782
1467849600,640.7836172202872
1467936000,665.8419667000638
1468022400,657.3184540890006
1468108800,651.3047799816928
1468195200,651.1524242489038
1468281600,665.2699931763912
1468368000,655.2105758522562
1468454400,660.2911244612783
1468540800,666.4306437343722
1468627200,663.3188356448769
1468713600,679.8341644292315
1468800000,675.0654188097517
1468886400,674.0658044287677
1468972800,667.3264934261225
1469059200,667.2942051820498
1469145600,653.2611166392969
1469232000,657.7541150361819
1469318400,660.8986520111177
1469404800,656.727918956488
1469491200,654.174462619276
1469577600,656.6374550331486
1469664000,654.8738329724555
1469750400,657.202841742762
1469836800,655.0710646480535
1469923200,626.6782449704231
1470009600,603.0714699772217
1470096000,541.1173090967804
1470182400,570.498084933119
1470268800,584.2871190374406
1470355200,578.7203581679671
1470441600,590.6386563792255
1470528000,594.2242426379976
1470614400,591.594596271462
1470700800,585.9862966427914
1470787200,593.309228099764
1470873600,586.8243344160251
1470960000,587.6670928265272
1471046400,585.6063890254981
1471132800,572.7941323513933
1471219200,567.4857481002539
1471305600,578.4633278459701
1471392000,573.999199368756
1471478400,573.6346051922998
1471564800,573.6856113314623
1471651200,580.6772171224967
1471737600,580.2640710660802
1471824000,584.5310006792232
1471910400,582.1403915731989
1471996800,578.8355713317429
1472083200,575.7225958239035
1472169600,578.7497338081189
1472256000,569.4518502062841
1472342400,575.0956449603555
1472428800,572.9005311004324
1472515200,575.264045416163
1472601600,571.1965360376626
1472688000,572.5561672481705
1472774400,575.0009111070633
1472860800,598.6908473034971
1472947200,611.4227799559515
1473033600,606.1033693815909
1473120000,610.3828471588885
1473206400,615.0585387829371
1473292800,627.3697008597358
1473379200,622.2820047345849
1473465600,623.2641908171909
1473552000,606.3234045793001
1473638400,607.3223156688099
1473724800,608.2890249240006
1473811200,608.7350306744854
1473897600,605.2743670751692
1473984000,607.7392757581945
1474070400,606.886534070155
1474156800,610.9444636865104
1474243200,608.5191535319566
1474329600,606.7807663856313
1474416000,596.5872229886088
1474502400,595.3638256212346
1474588800,601.5785021720683
1474675200,601.0346316912924
1474761600,600.5018579499821
1474848000,606.2001855573536
1474934400,604.6179169458967
1475020800,604.9065178321194
1475107200,605.8710149342171
1475193600,608.9129588326075
1475280000,615.4437866654439
1475366400,611.1847244226493
1475452800,612.7803428472209
1475539200,608.7535531170712
1475625600,611.7243118951259
1475712000,611.3559903041948
1475798400,617.7007337644986
1475884800,619.0011133410942
1475971200,615.6507746403641
1476057600,617.885270112388
1476144000,642.0432135326828
1476230400,635.7951243678986
1476316800,635.3288217408204
1476403200,638.0457908025508
1476489600,636.7173591554766
1476576000,640.4330294524818
1476662400,638.2363785568257
1476748800,635.2516741913081
1476835200,628.6662997535108
1476921600,628.7118242328036
1477008000,630.4802818461595
1477094400,652.4767975854163
1477180800,650.3057909224307
1477267200,648.7729777619805
1477353600,652.6148720913783
1477440000,674.1736532731238
1477526400,687.4780503021145
1477612800,688.4962938599248
1477699200,714.0132049999412
1477785600,697.5440979156243
1477872000,697.0695553784091
1477958400,729.7826819595628
1478044800,742.1366006752444
1478131200,687.9545124061295
1478217600,704.0639814357988
1478304000,705.4952687890394
1478390400,716.3226858760313
1478476800,703.0813011748169
1478563200,710.8930104497259
1478649600,721.2385791964598
1478736000,713.3071442331326
1478822400,716.6398744331848
1478908800,704.1206813292735
1478995200,702.3881415369592
1479081600,704.8674758914456
1479168000,712.2453422595772
1479254400,737.3415145062261
1479340800,730.3281411168742
1479427200,748.4639181660784
1479513600,750.7693031371174
1479600000,729.8329977409578
1479686400,736.549441363089
1479772800,748.0008385885615
1479859200,741.6163279205991
1479945600,737.6106062205533
1480032000,739.7574413834575
1480118400,732.8834415193076
1480204800,728.8590062573011
1480291200,729.9131589550252
1480377600,732.0910705749118
1480464000,742.370297121118
1480550400,753.1630525910048
1480636800,769.78817671816
1480723200,766.6808823682435
1480809600,765.0191934692918
1480896000,751.8443230070479
1480982400,759.5092488244851
1481068800,765.0274254944902
1481155200,767.1251344839858
1481241600,772.45075208349
1481328000,775.4348079091958
1481414400,769.3897794425235
1481500800,778.2982728836786
1481587200,777.1148524611921
1481673600,777.5387069475062
1481760000,776.1219368298958
1481846400,780.9259172614201
1481932800,788.9255361334598
1482019200,790.4343388020021
1482105600,790.9863472149785
1482192000,799.2034682736746
1482278400,833.3000276324859
1482364800,857.6320329591081
1482451200,916.2689181350572
1482537600,892.4642177832177
1482624000,894.8863982560963
1482710400,901.3421392502881
1482796800,927.8784235549241
1482883200,978.6706323804319
1482969600,970.5916246961866
1483056000,960.9125488129987
1483142400,967.7422560147834
